label,message,cleaned_message,message_length,word_count,has_number,has_currency,uppercase_ratio,label_encoded
spam,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",new nokia colour phone deliveredtomorrow free minutes mobile free texts free camcorder reply call,173,30,1,0,0.046242774566473986,1
ham,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,tap spile seven pub gas off broad canal,72,18,0,0,0.027777777777777776,0
ham,Ok then i come n pick u at engin?,pick engin,33,9,0,0,0.030303030303030304,0
ham,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.,never wanted tell short onedge late,111,25,0,0,0.018018018018018018,0
ham,Raviyog Peripherals bhayandar east,raviyog peripherals bhayandar east,34,4,0,0,0.058823529411764705,0
ham,K actually can you guys meet me at the sunoco on howard? It should be right on the way,actually guys meet sunoco howard right way,86,19,0,0,0.023255813953488372,0
ham,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",moon color dreams stars musical sms give warm peaceful sleep good night,121,24,0,0,0.1322314049586777,0
ham,Just finished eating. Got u a plate. NOT leftovers this time.,finished eating plate leftovers time,61,11,0,0,0.08196721311475409,0
ham,Thanx a lot...,thanx lot,14,3,0,0,0.07142857142857142,0
ham,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,hurry home big butt hang last caller food done starving dont ask cooked,120,26,0,0,0.05,0
ham,Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(,lol right diet everyday cheat anyway meant fatty,78,16,0,0,0.0641025641025641,0
ham,Its a great day. Do have yourself a beautiful one.,great day yourself beautiful one,50,10,0,0,0.04,0
ham,What happened in interview?,happened interview,27,4,0,0,0.037037037037037035,0
ham,Badrith is only for chennai:)i will surely pick for us:)no competition for him.,badrith chennaii surely pick usno competition,79,13,0,0,0.012658227848101266,0
ham,I tot it's my group mate... Lucky i havent reply... Wat time do Ì_ need to leave... ,tot group mate lucky havent reply wat time leave,84,17,0,0,0.047619047619047616,0
ham,Hey you around? I've got enough for a half + the ten I owe you,hey around ive enough half ten owe,62,15,0,0,0.04838709677419355,0
ham,Hey tmr maybe can meet you at yck,hey tmr maybe meet yck,33,8,0,0,0.030303030303030304,0
ham,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,alrite sam nic checkin numberso ittb,68,13,0,0,0.7647058823529411,0
ham,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?,making easy pay back ltgt yrs pay back earlier,107,23,0,0,0.028037383177570093,0
ham,Not to worry. I'm sure you'll get it.,worry sure youll,37,8,0,0,0.05405405405405406,0
ham,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard",gas station like block away house youll drive right since armenia ends swann howard,132,27,0,0,0.007575757575757576,0
spam,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ",someone asked dating service contact cant guess call revealed pobox lshb,139,25,1,0,0.12949640287769784,1
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,camera awarded sipix digital camera call fromm landline delivery within days,105,17,1,0,0.06666666666666667,1
ham,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,tuition one mind,69,17,1,0,0.043478260869565216,0
ham,"I'm not smoking while people use \wylie smokes too much\"" to justify ruining my shit""",smoking while people wylie smokes much justify ruining shit,85,15,0,0,0.011764705882352941,0
ham,Dear good morning how you feeling dear,dear good morning feeling dear,38,7,0,0,0.02631578947368421,0
ham,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die,little meds once every hours pain back took another hope dont die,114,25,1,0,0.06140350877192982,0
ham,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)",beautiful tomorrow never comes comes already today hunt beautiful tomorrow dont waste wonderful today goodmorning,151,22,0,0,0.15894039735099338,0
ham,Dunno lei Ì_ all decide lor. How abt leona? Oops i tot ben is going n i msg him.,dunno lei decide lor abt leona oops tot ben going msg,80,19,0,0,0.05,0
ham,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,moved pub great cud,80,21,1,0,0.0375,0
spam,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app ,todays voda numbers ending selected receive award hava match please call quoting claim code standard rates app,157,27,1,0,0.01910828025477707,1
spam,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,message free welcome new improved sex dogging club unsubscribe service reply stop msgsp,134,24,1,0,0.06716417910447761,1
ham,Just do what ever is easier for you,ever easier,35,8,0,0,0.02857142857142857,0
spam,RCT' THNQ Adrian for U text. Rgds Vatian,rct thnq adrian text rgds vatian,40,8,0,0,0.275,1
ham,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,stop calling everyone saying cancer throat hurts talk cant answering everyones calls one call babysitting monday,165,30,0,0,0.048484848484848485,0
ham,"It'll be tough, but I'll do what I have to",itll tough ill,42,10,0,0,0.07142857142857142,0
ham,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx,gonnamissu muchi send postcard buttheres aboutas much chance merememberin asthere ofsi breakin contract luv yaxx,153,26,0,0,0.7908496732026143,0
ham,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,msg poortiyagi odalebeku hanumanji name hanuman bajarangabali maruti pavanaputra sankatmochan ramaduth mahaveer name ltgt janarige ivatte kalisidare next saturday olage ondu good news keluviri maretare inde dodda problum nalli siguviri idu matra ltgt true dont neglet,320,43,1,0,0.034375,0
ham,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX,darlin finish pick meet text back number luv kate xxx,93,24,1,0,0.7096774193548387,0
ham,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!",set place heart mind mind easily forgets heart always remember wish happy valentines day,148,29,0,0,0.033783783783783786,0
ham,But i'm surprised she still can guess right lor...,surprised still guess right lor,50,9,0,0,0.02,0
ham,Okie Ì_ wan meet at bishan? Cos me at bishan now. I'm not driving today.,okie wan meet bishan cos bishan driving today,72,15,0,0,0.05555555555555555,0
ham,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,darlin work trouble ijust talked mum morning really good time last night goin soon call,158,35,0,0,0.7721518987341772,0
ham,I know you are serving. I mean what are you doing now.,serving mean doing,54,12,0,0,0.037037037037037035,0
ham,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...",huh hyde park mel opps confused anyway tts best choice den juz,113,23,0,0,0.02654867256637168,0
ham,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out,gei happend tron maybe ill,70,17,1,0,0.04285714285714286,0
ham,I know girls always safe and selfish know i got it pa. Thank you. good night.,girls always safe selfish thank good night,77,16,0,0,0.025974025974025976,0
ham,"No worries, hope photo shoot went well. have a spiffing fun at workage. ",worries hope photo shoot went well spiffing fun workage,72,13,0,0,0.013888888888888888,0
ham,I'm freezing and craving ice. Fml,freezing craving ice fml,33,6,0,0,0.06060606060606061,0
ham,Kay... Since we are out already ,kay since already,32,6,0,0,0.0625,0
ham,Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?,sorry leh din msg sad already lar watching still office,91,20,0,0,0.054945054945054944,0
ham,Yo im right by yo work,right work,22,6,0,0,0.045454545454545456,0
ham,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,darlin supose worry muchi film stuff mate babysit again call therexx,148,32,0,0,0.013513513513513514,0
ham,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,don wake since checked stuff saw true available spaces pls call embassy send mail,126,26,0,0,0.023809523809523808,0
ham,Nope... Juz off from work...,nope juz off work,28,5,0,0,0.07142857142857142,0
ham,Huh so fast... Dat means u havent finished painting?,huh fast dat means havent finished painting,52,9,0,0,0.038461538461538464,0
ham, what number do u live at? Is it 11?,number live,36,9,1,0,0.027777777777777776,0
ham,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",put party days week study lightly draw custom checkboxes hardcore,126,26,1,0,0.015873015873015872,0
ham,Sac will score big hundred.he is set batsman:-),sac score big hundredhe set batsman,47,8,0,0,0.02127659574468085,0
ham,Send me yetty's number pls.,send yettys number pls,27,5,0,0,0.037037037037037035,0
ham,How much it will cost approx . Per month.,much cost approx per month,41,9,0,0,0.04878048780487805,0
ham,Ok... The theory test? when are Ì_ going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free,theory test going book coz thought wanna jiayin isnt free,129,27,1,0,0.046511627906976744,0
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",being contacted dating service someone find call land line poboxwtgp,140,25,1,0,0.05714285714285714,1
ham,"That's fine, have him give me a call if he knows what he wants or has any questions",thats fine give call knows wants questions,83,18,0,0,0.012048192771084338,0
ham,"Sorry, got a late start, we're on the way",sorry late start way,41,9,0,0,0.024390243902439025,0
ham,Then u go back urself lor...,back urself lor,28,6,0,0,0.03571428571428571,0
ham,I AM AT THE GAS STATION. GO THERE.,gas station,34,8,0,0,0.7352941176470589,0
ham,"K, if u bored up just come to my home..",bored home,39,10,0,0,0.02564102564102564,0
ham,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,babe love covers face kisses,54,11,0,0,0.16666666666666666,0
ham,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome",like made throw smoking friends car one time awesome,90,19,0,0,0.022222222222222223,0
ham,Still i have not checked it da. . .,still checked,35,9,0,0,0.02857142857142857,0
ham,You will go to walmart. I.ll stay.,walmart ill stay,34,7,0,0,0.058823529411764705,0
ham,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too",havent forgotten couple bucks send tomorrow love,91,19,0,0,0.02197802197802198,0
ham,Oh great. I.ll disturb him more so that we can talk.,great ill disturb talk,52,11,0,0,0.038461538461538464,0
ham,Reverse is cheating. That is not mathematics.,reverse cheating mathematics,45,7,0,0,0.044444444444444446,0
ham,U're welcome... Caught u using broken english again...,ure welcome caught using broken english again,54,8,0,0,0.037037037037037035,0
ham,No problem baby. Is this is a good time to talk? I called and left a message.,problem baby good time talk called left message,77,17,0,0,0.03896103896103896,0
ham,Oh is it! Which brand?,brand,22,5,0,0,0.09090909090909091,0
ham,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,sorry cant call right happens waxsto wat ill medical insurance shell able deliver basic care currently shopping right medical insurance give til friday morning thats ill major person guide right insurance,368,70,1,0,0.019021739130434784,0
ham,At what time are you coming.,time coming,28,6,0,0,0.03571428571428571,0
ham,Call him and say you not coming today ok and tell them not to fool me like this ok,call coming today tell fool like,82,19,0,0,0.012195121951219513,0
ham,I emailed yifeng my part oredi.. Can Ì_ get it fr him..,emailed yifeng part oredi,55,12,0,0,0.05454545454545454,0
ham,R u sure they'll understand that! Wine * good idea just had a slurp!,sure theyll understand wine good idea slurp,68,14,0,0,0.029411764705882353,0
